spec_item_key,source_spec_item_id,spec_key,test_method_key,uom_key,test_code,test_name,analyte_code,test_category_code,test_category_name,test_subcategory,criticality,sequence_number,is_required,is_compendial,is_stability_indicating,reporting_type,result_precision,compendia_test_ref,stage_applicability,reporting_threshold,identification_threshold,qualification_threshold,is_current,valid_from,valid_to,load_timestamp
177760752650352153,ITEM-0000107,836833517167594673,977359159946065137,,MOIS,Moisture,MOI,BIO,Biological,,CQA,8,False,True,False,NUMERIC,0,USP <965>,STABILITY,,,,True,2026-02-28T06:26:33.609073,,2026-02-28T06:26:33.609074
642405554388657297,ITEM-0000108,836833517167594673,967610113370981008,,PART,Particle Size,PAR,PHY,Physical,,REPORT,9,True,False,False,PASS_FAIL,1,USP <989>,BOTH,,,,True,2026-02-28T06:26:33.609079,,2026-02-28T06:26:33.609080
50235704893864296,ITEM-0000109,836833517167594673,1100657252573238243,,CONT,Content Uniformity,CON,IMP,Impurities,,CCQA,10,True,True,False,REPORT_ONLY,1,,BOTH,0.059985,0.407209,0.674918,True,2026-02-28T06:26:33.609090,,2026-02-28T06:26:33.609091
220866091311432506,ITEM-0000110,836833517167594673,557767569837135741,,PH,pH,PH,PHY,Physical,,CCQA,11,True,False,False,REPORT_ONLY,3,USP <531>,RELEASE,,,,True,2026-02-28T06:26:33.609097,,2026-02-28T06:26:33.609098
819173112652826542,ITEM-0000111,697094397969738384,302841436930264911,,IMPU,Impurity A,IMP,PHY,Physical,,KQA,1,True,True,True,NUMERIC,0,,BOTH,,,,True,2026-02-28T06:26:33.609184,,2026-02-28T06:26:33.609185
267193953573259110,ITEM-0000112,697094397969738384,1014191434090523928,,HARD,Hardness,HAR,STER,Sterility,,CQA,2,True,True,True,NUMERIC,3,,STABILITY,,,,True,2026-02-28T06:26:33.609191,,2026-02-28T06:26:33.609195
473546591421150351,ITEM-0000113,697094397969738384,750990807310147240,,MOIS,Moisture,MOI,PACK,Packaging,,CCQA,3,True,False,False,TEXT,1,USP <976>,STABILITY,,,,True,2026-02-28T06:26:33.609201,,2026-02-28T06:26:33.609202
514345442416893245,ITEM-0000114,697094397969738384,504272205118577095,,ASSA,Assay,ASS,PACK,Packaging,,REPORT,4,True,True,False,NUMERIC,2,USP <195>,STABILITY,,,,True,2026-02-28T06:26:33.609212,,2026-02-28T06:26:33.609213
961118829945438795,ITEM-0000115,230794663257972074,1071802340927955584,,DESC,Description,DES,CHE,Chemical,,KQA,1,True,True,True,TEXT,0,,RELEASE,,,,True,2026-02-28T06:26:33.609226,,2026-02-28T06:26:33.609227
74560530479597075,ITEM-0000116,230794663257972074,601788512027673861,,HEAV,Heavy Metals,HEA,CHE,Chemical,,REPORT,2,False,True,True,PASS_FAIL,2,,BOTH,,,,True,2026-02-28T06:26:33.609232,,2026-02-28T06:26:33.609233
124482686205090937,ITEM-0000117,230794663257972074,1137414121751835674,,IMPU,Impurity A,IMP,BIO,Biological,,CQA,3,True,False,False,NUMERIC,0,USP <748>,STABILITY,,,,True,2026-02-28T06:26:33.609238,,2026-02-28T06:26:33.609239
103490797487194604,ITEM-0000118,230794663257972074,220514128936490927,,PH,pH,PH,PACK,Packaging,,CCQA,4,True,True,True,PASS_FAIL,2,,RELEASE,,,,True,2026-02-28T06:26:33.609244,,2026-02-28T06:26:33.609245
31921903467127632,ITEM-0000119,230794663257972074,458369683574255077,,MICR,Microbial Limits,MIC,MIC,Microbiology,,KQA,5,True,False,True,PASS_FAIL,0,USP <463>,RELEASE,,,,True,2026-02-28T06:26:33.609253,,2026-02-28T06:26:33.609254
403950030294637256,ITEM-0000120,230794663257972074,622781570291199941,,IDEN,Identification,IDE,PHY,Physical,,KQA,6,True,True,False,PASS_FAIL,1,,STABILITY,,,,True,2026-02-28T06:26:33.609259,,2026-02-28T06:26:33.609260
951874357513427327,ITEM-0000121,230794663257972074,773321990752468478,,ASSA,Assay,ASS,STER,Sterility,,CQA,7,True,True,False,NUMERIC,0,,STABILITY,,,,True,2026-02-28T06:26:33.609265,,2026-02-28T06:26:33.609266
270788145428247612,ITEM-0000122,230794663257972074,980271365163373936,,MOIS,Moisture,MOI,PACK,Packaging,,REPORT,8,True,False,True,PASS_FAIL,2,,RELEASE,,,,True,2026-02-28T06:26:33.609274,,2026-02-28T06:26:33.609275
385078052993239568,ITEM-0000123,230794663257972074,1014391844848269551,,RESI,Residual Solvents,RES,CHE,Chemical,,REPORT,9,True,False,False,REPORT_ONLY,1,,RELEASE,,,,True,2026-02-28T06:26:33.609279,,2026-02-28T06:26:33.609280
970202758919305324,ITEM-0000124,230794663257972074,46470202543207918,,DISI,Disintegration,DIS,CHE,Chemical,,CQA,10,True,False,False,TEXT,1,,BOTH,,,,True,2026-02-28T06:26:33.609285,,2026-02-28T06:26:33.609286
896899814345168621,ITEM-0000125,230794663257972074,504212059501642555,,WEIG,Weight Variation,WEI,IMP,Impurities,,CQA,11,True,False,True,TEXT,0,USP <532>,RELEASE,0.149712,0.110987,0.457882,True,2026-02-28T06:26:33.609296,,2026-02-28T06:26:33.609296
608431037870708805,ITEM-0000126,631583813653879387,983334400254531111,,ASSA,Assay,ASS,MIC,Microbiology,,CQA,1,True,True,False,REPORT_ONLY,3,USP <549>,RELEASE,,,,True,2026-02-28T06:26:33.609306,,2026-02-28T06:26:33.609307
800905200281523676,ITEM-0000127,631583813653879387,284126704799972863,,PART,Particle Size,PAR,PHY,Physical,,REPORT,2,True,False,False,REPORT_ONLY,3,USP <384>,STABILITY,,,,True,2026-02-28T06:26:33.609312,,2026-02-28T06:26:33.609313
83804333763229996,ITEM-0000128,631583813653879387,189184393755232152,,DISI,Disintegration,DIS,IMP,Impurities,,CQA,3,True,True,False,NUMERIC,0,USP <654>,STABILITY,0.185415,0.276746,0.56365,True,2026-02-28T06:26:33.609319,,2026-02-28T06:26:33.609320
574181274991799386,ITEM-0000129,631583813653879387,979848214495041808,,SPEC,Specific Rotation,SPE,MIC,Microbiology,,CCQA,4,True,False,False,NUMERIC,0,,BOTH,,,,True,2026-02-28T06:26:33.609326,,2026-02-28T06:26:33.609326
796023239051981794,ITEM-0000130,631583813653879387,765612466427198864,,IDEN,Identification,IDE,CHE,Chemical,,CCQA,5,False,False,True,NUMERIC,1,USP <467>,STABILITY,,,,True,2026-02-28T06:26:33.609335,,2026-02-28T06:26:33.609335
575063786414821630,ITEM-0000131,631583813653879387,946297326865312198,,CONT,Content Uniformity,CON,MIC,Microbiology,,CCQA,6,True,True,False,NUMERIC,2,USP <257>,RELEASE,,,,True,2026-02-28T06:26:33.609341,,2026-02-28T06:26:33.609342
26684132518931520,ITEM-0000132,631583813653879387,539110825278371162,,PH,pH,PH,IMP,Impurities,,CQA,7,True,False,True,TEXT,3,USP <117>,RELEASE,0.157852,0.284355,0.734635,True,2026-02-28T06:26:33.609349,,2026-02-28T06:26:33.609350
886339960543532067,ITEM-0000133,631583813653879387,1111772918805642991,,TOTA,Total Impurities,TOT,BIO,Biological,,NCQA,8,True,True,True,REPORT_ONLY,1,USP <482>,BOTH,,,,True,2026-02-28T06:26:33.609356,,2026-02-28T06:26:33.609357
855132196313498921,ITEM-0000134,631583813653879387,966202353622455060,,FRIA,Friability,FRI,PHY,Physical,,CCQA,9,True,True,False,NUMERIC,3,USP <178>,BOTH,,,,True,2026-02-28T06:26:33.609368,,2026-02-28T06:26:33.609369
336394751210126809,ITEM-0000135,710955517229603822,27427595772971180,,DESC,Description,DES,BIO,Biological,,REPORT,1,True,False,False,TEXT,2,USP <427>,BOTH,,,,True,2026-02-28T06:26:33.609383,,2026-02-28T06:26:33.609384
448851395086672693,ITEM-0000136,710955517229603822,548990313249419976,,LOSS,Loss on Drying,LOS,MIC,Microbiology,,KQA,2,True,True,False,TEXT,1,USP <812>,STABILITY,,,,True,2026-02-28T06:26:33.609392,,2026-02-28T06:26:33.609394
654815309632157780,ITEM-0000137,710955517229603822,966969504227559946,,PH,pH,PH,MIC,Microbiology,,CQA,3,False,False,False,NUMERIC,3,USP <487>,STABILITY,,,,True,2026-02-28T06:26:33.609401,,2026-02-28T06:26:33.609403
849336174937996514,ITEM-0000138,710955517229603822,233335486639591603,,CONT,Content Uniformity,CON,IMP,Impurities,,CQA,4,True,True,True,NUMERIC,1,,RELEASE,0.149822,0.322048,0.401266,True,2026-02-28T06:26:33.609415,,2026-02-28T06:26:33.609418
690903424450179387,ITEM-0000139,476549683813411107,592852741159351427,,WEIG,Weight Variation,WEI,PACK,Packaging,,CCQA,1,True,False,True,PASS_FAIL,2,USP <884>,BOTH,,,,True,2026-02-28T06:26:33.609432,,2026-02-28T06:26:33.609433
1044071210548338944,ITEM-0000140,476549683813411107,22105049804092879,,DESC,Description,DES,BIO,Biological,,KQA,2,True,True,True,PASS_FAIL,3,,RELEASE,,,,True,2026-02-28T06:26:33.609440,,2026-02-28T06:26:33.609442
159987605981930940,ITEM-0000141,476549683813411107,475940553501904876,,MICR,Microbial Limits,MIC,BIO,Biological,,CCQA,3,True,True,True,NUMERIC,1,USP <325>,BOTH,,,,True,2026-02-28T06:26:33.609450,,2026-02-28T06:26:33.609451
15794609063688203,ITEM-0000142,476549683813411107,144991325426767738,,PART,Particle Size,PAR,PHY,Physical,,REPORT,4,True,True,True,PASS_FAIL,2,,STABILITY,,,,True,2026-02-28T06:26:33.609459,,2026-02-28T06:26:33.609461
13519121164438910,ITEM-0000143,476549683813411107,1091015773689823620,,HARD,Hardness,HAR,BIO,Biological,,NCQA,5,True,True,False,PASS_FAIL,2,USP <524>,BOTH,,,,True,2026-02-28T06:26:33.609469,,2026-02-28T06:26:33.609470
261326459867600593,ITEM-0000144,476549683813411107,947580286813254188,,LOSS,Loss on Drying,LOS,MIC,Microbiology,,NCQA,6,True,False,False,REPORT_ONLY,3,USP <629>,STABILITY,,,,True,2026-02-28T06:26:33.609481,,2026-02-28T06:26:33.609482
579353948871671043,ITEM-0000145,476549683813411107,951028158080201725,,PH,pH,PH,PACK,Packaging,,CCQA,7,True,True,True,PASS_FAIL,1,USP <982>,STABILITY,,,,True,2026-02-28T06:26:33.609488,,2026-02-28T06:26:33.609489
720353089609184897,ITEM-0000146,476549683813411107,416393468731628471,,IDEN,Identification,IDE,MIC,Microbiology,,CCQA,8,False,False,False,PASS_FAIL,2,USP <686>,RELEASE,,,,True,2026-02-28T06:26:33.609494,,2026-02-28T06:26:33.609495
139214675035318061,ITEM-0000147,476549683813411107,402724980402367858,,CONT,Content Uniformity,CON,IMP,Impurities,,CCQA,9,False,True,False,TEXT,1,,STABILITY,0.081767,0.168531,0.894994,True,2026-02-28T06:26:33.609502,,2026-02-28T06:26:33.609503
724438394879978057,ITEM-0000148,619063038654599188,1078350238183046714,,HEAV,Heavy Metals,HEA,PHY,Physical,,NCQA,1,True,True,True,NUMERIC,0,USP <907>,RELEASE,,,,True,2026-02-28T06:26:33.609517,,2026-02-28T06:26:33.609519
535195725344514076,ITEM-0000149,619063038654599188,980271365163373936,,HARD,Hardness,HAR,IMP,Impurities,,NCQA,2,True,False,True,TEXT,3,,BOTH,0.093323,0.406124,0.264843,True,2026-02-28T06:26:33.609532,,2026-02-28T06:26:33.609534
1096393702326950025,ITEM-0000150,619063038654599188,95745503187607731,,FRIA,Friability,FRI,BIO,Biological,,NCQA,3,True,True,False,PASS_FAIL,0,USP <142>,STABILITY,,,,True,2026-02-28T06:26:33.609542,,2026-02-28T06:26:33.609544
695050908266918918,ITEM-0000151,619063038654599188,159187818266786296,,PH,pH,PH,CHE,Chemical,,REPORT,4,True,True,False,REPORT_ONLY,1,,STABILITY,,,,True,2026-02-28T06:26:33.609551,,2026-02-28T06:26:33.609553
1111066438296990932,ITEM-0000152,619063038654599188,1016056960195556942,,MOIS,Moisture,MOI,MIC,Microbiology,,NCQA,5,True,True,True,REPORT_ONLY,1,USP <535>,STABILITY,,,,True,2026-02-28T06:26:33.609560,,2026-02-28T06:26:33.609562
23149231426898313,ITEM-0000153,619063038654599188,1021589744446912506,,WEIG,Weight Variation,WEI,STER,Sterility,,CCQA,6,True,True,True,REPORT_ONLY,2,USP <573>,BOTH,,,,True,2026-02-28T06:26:33.609570,,2026-02-28T06:26:33.609571
275694752308421115,ITEM-0000154,619063038654599188,863103097001944519,,ASSA,Assay,ASS,PACK,Packaging,,CQA,7,True,True,False,TEXT,0,USP <632>,STABILITY,,,,True,2026-02-28T06:26:33.609584,,2026-02-28T06:26:33.609586
643111197290752145,ITEM-0000155,619063038654599188,162807915543607493,,TOTA,Total Impurities,TOT,STER,Sterility,,CQA,8,True,False,False,PASS_FAIL,1,USP <324>,RELEASE,,,,True,2026-02-28T06:26:33.609594,,2026-02-28T06:26:33.609596
460321086422441316,ITEM-0000156,619063038654599188,230174159785225214,,RESI,Residual Solvents,RES,MIC,Microbiology,,REPORT,9,True,True,False,NUMERIC,0,,BOTH,,,,True,2026-02-28T06:26:33.609604,,2026-02-28T06:26:33.609605
71663177529268394,ITEM-0000157,619063038654599188,248444839146666872,,UNIF,Uniformity of Dosage Units,UNI,PHY,Physical,,CCQA,10,True,True,True,PASS_FAIL,3,USP <590>,BOTH,,,,True,2026-02-28T06:26:33.609613,,2026-02-28T06:26:33.609614
1152687293691927726,ITEM-0000158,619063038654599188,978412774246769855,,SPEC,Specific Rotation,SPE,STER,Sterility,,KQA,11,True,True,True,NUMERIC,2,,BOTH,,,,True,2026-02-28T06:26:33.609622,,2026-02-28T06:26:33.609624
1025846701493547855,ITEM-0000159,619063038654599188,66978942672520067,,DESC,Description,DES,PHY,Physical,,KQA,12,True,True,False,NUMERIC,3,USP <610>,BOTH,,,,True,2026-02-28T06:26:33.609636,,2026-02-28T06:26:33.609637
649232805773154631,ITEM-0000160,996771335395662482,866792630555131284,,WEIG,Weight Variation,WEI,BIO,Biological,,CQA,1,True,False,False,TEXT,3,,RELEASE,,,,True,2026-02-28T06:26:33.609653,,2026-02-28T06:26:33.609654
366318754524775350,ITEM-0000161,996771335395662482,289321053162402772,,MICR,Microbial Limits,MIC,BIO,Biological,,CQA,2,True,True,False,PASS_FAIL,1,,RELEASE,,,,True,2026-02-28T06:26:33.609662,,2026-02-28T06:26:33.609663
77021437869894064,ITEM-0000162,996771335395662482,66978942672520067,,DESC,Description,DES,PHY,Physical,,CQA,3,True,True,False,REPORT_ONLY,1,USP <610>,BOTH,,,,True,2026-02-28T06:26:33.609671,,2026-02-28T06:26:33.609672
782465582105607788,ITEM-0000163,996771335395662482,475940553501904876,,IMPU,Impurity A,IMP,BIO,Biological,,KQA,4,True,True,True,PASS_FAIL,1,USP <325>,RELEASE,,,,True,2026-02-28T06:26:33.609683,,2026-02-28T06:26:33.609684
754918861306683865,ITEM-0000164,996771335395662482,501825371701857418,,TOTA,Total Impurities,TOT,PHY,Physical,,REPORT,5,True,False,True,TEXT,1,USP <592>,STABILITY,,,,True,2026-02-28T06:26:33.609694,,2026-02-28T06:26:33.609695
226084264801633095,ITEM-0000165,996771335395662482,320946555806371334,,RESI,Residual Solvents,RES,PACK,Packaging,,KQA,6,True,True,True,REPORT_ONLY,2,,RELEASE,,,,True,2026-02-28T06:26:33.609700,,2026-02-28T06:26:33.609701
996047479401561368,ITEM-0000166,996771335395662482,148803730131923894,,HEAV,Heavy Metals,HEA,PHY,Physical,,CQA,7,True,False,False,TEXT,3,USP <249>,RELEASE,,,,True,2026-02-28T06:26:33.609706,,2026-02-28T06:26:33.609707
187714538502735465,ITEM-0000167,996771335395662482,844954602749148524,,SPEC,Specific Rotation,SPE,MIC,Microbiology,,CCQA,8,True,False,True,REPORT_ONLY,0,,BOTH,,,,True,2026-02-28T06:26:33.609712,,2026-02-28T06:26:33.609713
1142978191469926083,ITEM-0000168,996771335395662482,602785535170799981,,DISS,Dissolution,DIS,BIO,Biological,,NCQA,9,True,True,True,TEXT,3,USP <988>,STABILITY,,,,True,2026-02-28T06:26:33.609722,,2026-02-28T06:26:33.609724
1092276959432404922,ITEM-0000169,996771335395662482,189184393755232152,,DISI,Disintegration,DIS,MIC,Microbiology,,KQA,10,True,True,False,PASS_FAIL,1,USP <654>,RELEASE,,,,True,2026-02-28T06:26:33.609733,,2026-02-28T06:26:33.609734
789977402754112027,ITEM-0000170,257850253087119785,274884539784214745,,IDEN,Identification,IDE,IMP,Impurities,,CQA,1,False,True,True,NUMERIC,2,USP <284>,RELEASE,0.165782,0.426923,0.383908,True,2026-02-28T06:26:33.609750,,2026-02-28T06:26:33.609751
124036735813427608,ITEM-0000171,257850253087119785,778736073370034122,,UNIF,Uniformity of Dosage Units,UNI,CHE,Chemical,,NCQA,2,True,True,False,PASS_FAIL,2,USP <272>,BOTH,,,,True,2026-02-28T06:26:33.609756,,2026-02-28T06:26:33.609757
369123327301213659,ITEM-0000172,257850253087119785,152316314085587734,,SPEC,Specific Rotation,SPE,MIC,Microbiology,,REPORT,3,True,True,True,REPORT_ONLY,1,,STABILITY,,,,True,2026-02-28T06:26:33.609762,,2026-02-28T06:26:33.609763
265971990304390511,ITEM-0000173,257850253087119785,936320640730675314,,PH,pH,PH,STER,Sterility,,KQA,4,True,True,True,TEXT,0,USP <122>,RELEASE,,,,True,2026-02-28T06:26:33.609768,,2026-02-28T06:26:33.609769
93809541630033567,ITEM-0000174,257850253087119785,193309893763459855,,FRIA,Friability,FRI,PHY,Physical,,CQA,5,True,False,False,PASS_FAIL,3,USP <539>,STABILITY,,,,True,2026-02-28T06:26:33.609884,,2026-02-28T06:26:33.609886
295170852866312606,ITEM-0000175,257850253087119785,839743821740605978,,PART,Particle Size,PAR,IMP,Impurities,,CQA,6,True,True,False,TEXT,2,,BOTH,0.094009,0.300684,0.986134,True,2026-02-28T06:26:33.609895,,2026-02-28T06:26:33.609896
1024204724782737369,ITEM-0000176,257850253087119785,101012209056991638,,WEIG,Weight Variation,WEI,STER,Sterility,,CCQA,7,True,True,False,TEXT,1,USP <652>,STABILITY,,,,True,2026-02-28T06:26:33.609901,,2026-02-28T06:26:33.609902
1014143787275803874,ITEM-0000177,257850253087119785,572140665285691079,,MICR,Microbial Limits,MIC,MIC,Microbiology,,REPORT,8,True,True,True,REPORT_ONLY,2,USP <711>,STABILITY,,,,True,2026-02-28T06:26:33.609908,,2026-02-28T06:26:33.609909
234783591480176819,ITEM-0000178,257850253087119785,108987284013275586,,ASSA,Assay,ASS,CHE,Chemical,,KQA,9,True,False,True,TEXT,1,,STABILITY,,,,True,2026-02-28T06:26:33.609914,,2026-02-28T06:26:33.609914
548178536296448712,ITEM-0000179,949275793586707438,108987284013275586,,HARD,Hardness,HAR,PACK,Packaging,,REPORT,1,True,False,True,TEXT,1,,RELEASE,,,,True,2026-02-28T06:26:33.609930,,2026-02-28T06:26:33.609931
327228151513981168,ITEM-0000180,949275793586707438,1053121937397900953,,LOSS,Loss on Drying,LOS,BIO,Biological,,CCQA,2,True,True,True,REPORT_ONLY,2,,RELEASE,,,,True,2026-02-28T06:26:33.609937,,2026-02-28T06:26:33.609938
89002086930533720,ITEM-0000181,949275793586707438,1014824554678091587,,IDEN,Identification,IDE,PACK,Packaging,,REPORT,3,True,False,True,NUMERIC,1,,RELEASE,,,,True,2026-02-28T06:26:33.609943,,2026-02-28T06:26:33.609944
386119951037699287,ITEM-0000182,949275793586707438,748843478156688133,,DESC,Description,DES,STER,Sterility,,REPORT,4,True,False,False,TEXT,0,,STABILITY,,,,True,2026-02-28T06:26:33.609949,,2026-02-28T06:26:33.609950
948761530737151003,ITEM-0000183,949275793586707438,579942475245936493,,HEAV,Heavy Metals,HEA,STER,Sterility,,CQA,5,True,False,False,TEXT,3,USP <866>,STABILITY,,,,True,2026-02-28T06:26:33.609983,,2026-02-28T06:26:33.609984
177098391325219740,ITEM-0000184,470847923686108049,27427595772971180,,PH,pH,PH,IMP,Impurities,,CCQA,1,True,True,False,REPORT_ONLY,1,USP <427>,RELEASE,0.090668,0.304449,0.31259,True,2026-02-28T06:26:33.610003,,2026-02-28T06:26:33.610004
1077268613068347024,ITEM-0000185,470847923686108049,523817884699504169,,IDEN,Identification,IDE,PACK,Packaging,,CCQA,2,True,True,False,REPORT_ONLY,3,USP <146>,RELEASE,,,,True,2026-02-28T06:26:33.610013,,2026-02-28T06:26:33.610013
241156390884172363,ITEM-0000186,470847923686108049,381610395120737959,,CONT,Content Uniformity,CON,CHE,Chemical,,REPORT,3,True,True,False,PASS_FAIL,1,USP <223>,BOTH,,,,True,2026-02-28T06:26:33.610019,,2026-02-28T06:26:33.610020
380795349767988199,ITEM-0000187,470847923686108049,489675165007522308,,FRIA,Friability,FRI,PHY,Physical,,NCQA,4,True,True,False,NUMERIC,3,USP <980>,RELEASE,,,,True,2026-02-28T06:26:33.610025,,2026-02-28T06:26:33.610026
202394151557130735,ITEM-0000188,470847923686108049,302841436930264911,,UNIF,Uniformity of Dosage Units,UNI,CHE,Chemical,,CCQA,5,False,True,False,NUMERIC,2,,RELEASE,,,,True,2026-02-28T06:26:33.610031,,2026-02-28T06:26:33.610032
950135441633891402,ITEM-0000189,470847923686108049,681944237485720477,,PART,Particle Size,PAR,STER,Sterility,,KQA,6,False,False,False,PASS_FAIL,0,,RELEASE,,,,True,2026-02-28T06:26:33.610041,,2026-02-28T06:26:33.610042
959057664092961726,ITEM-0000190,470847923686108049,722922743585732372,,MOIS,Moisture,MOI,BIO,Biological,,REPORT,7,False,False,True,NUMERIC,1,USP <949>,STABILITY,,,,True,2026-02-28T06:26:33.610048,,2026-02-28T06:26:33.610049
919780875607266518,ITEM-0000191,429212752163662910,1082046470353799366,,HEAV,Heavy Metals,HEA,IMP,Impurities,,NCQA,1,True,True,False,TEXT,0,,BOTH,0.099624,0.444347,0.400095,True,2026-02-28T06:26:33.610061,,2026-02-28T06:26:33.610062
215327871096962065,ITEM-0000192,429212752163662910,173966447223981411,,UNIF,Uniformity of Dosage Units,UNI,PACK,Packaging,,CQA,2,True,False,False,PASS_FAIL,2,,STABILITY,,,,True,2026-02-28T06:26:33.610068,,2026-02-28T06:26:33.610069
784914938423014712,ITEM-0000193,429212752163662910,491491431842487797,,MICR,Microbial Limits,MIC,CHE,Chemical,,CQA,3,True,True,False,PASS_FAIL,1,,BOTH,,,,True,2026-02-28T06:26:33.610074,,2026-02-28T06:26:33.610075
1033032804819846163,ITEM-0000194,429212752163662910,1030867950406090965,,PH,pH,PH,CHE,Chemical,,NCQA,4,True,True,False,TEXT,2,USP <396>,BOTH,,,,True,2026-02-28T06:26:33.610093,,2026-02-28T06:26:33.610093
421759581692972538,ITEM-0000195,429212752163662910,946297326865312198,,PART,Particle Size,PAR,MIC,Microbiology,,CQA,5,True,False,False,REPORT_ONLY,0,USP <257>,STABILITY,,,,True,2026-02-28T06:26:33.610098,,2026-02-28T06:26:33.610099
928504756507895187,ITEM-0000196,429212752163662910,1021589744446912506,,IMPU,Impurity A,IMP,IMP,Impurities,,CQA,6,True,True,True,TEXT,2,USP <573>,BOTH,0.121627,0.162875,0.946036,True,2026-02-28T06:26:33.610105,,2026-02-28T06:26:33.610106
708986451387030269,ITEM-0000197,429212752163662910,873572738723051164,,LOSS,Loss on Drying,LOS,IMP,Impurities,,REPORT,7,True,True,False,PASS_FAIL,3,,BOTH,0.181813,0.456591,0.562889,True,2026-02-28T06:26:33.610113,,2026-02-28T06:26:33.610114
970509635455198602,ITEM-0000198,429212752163662910,622607889123943603,,FRIA,Friability,FRI,CHE,Chemical,,REPORT,8,True,True,False,REPORT_ONLY,1,USP <867>,STABILITY,,,,True,2026-02-28T06:26:33.610119,,2026-02-28T06:26:33.610120
284150455562827780,ITEM-0000199,429212752163662910,951028158080201725,,HARD,Hardness,HAR,STER,Sterility,,CQA,9,True,True,True,TEXT,1,USP <982>,STABILITY,,,,True,2026-02-28T06:26:33.610124,,2026-02-28T06:26:33.610125
