batch_key,batch_number,batch_system_id,product_key,site_key,batch_type,manufacturing_date,expiry_date,retest_date,batch_size,batch_size_unit,yield_pct,batch_status,disposition_date,packaging_configuration,is_active,load_timestamp
341500495801276592,B2024-000124,ERP-997275,935751198925491166,883128150624758965,PILOT,2024-12-13,2026-12-13,,26329.1122,units,97.8033,QUARANTINE,2024-12-25,PVC/Alu blister,True,2026-02-28T20:37:29.874868
977054620058269008,B2023-000125,ERP-846689,118223646511700898,28990666482691588,DEVELOPMENT,2023-04-05,2025-04-04,,90062.8571,doses,93.754,QUARANTINE,2023-04-09,Glass vial,True,2026-02-28T20:37:29.874876
402825178586046874,B2024-000126,ERP-605557,720903922918039070,933618731918284868,COMMERCIAL,2024-08-02,2029-08-01,2027-08-02,313791.0105,doses,87.1497,PENDING,2024-08-31,PVC/Alu blister,True,2026-02-28T20:37:29.874886
1020266175849287992,B2020-000127,ERP-368043,197493717619970327,687171029622168373,PILOT,2020-09-11,2023-09-11,,152859.2964,L,97.8867,PENDING,,PVC/Alu blister,True,2026-02-28T20:37:29.874894
1009804036817795394,B2023-000128,ERP-285486,541163902195868456,349700393308997088,PILOT,2023-11-29,2025-11-28,,82281.0216,kg,90.0799,RELEASED,2023-12-23,HDPE bottle,True,2026-02-28T20:37:29.874901
33024565761338924,B2021-000129,ERP-707226,807780313897017119,467373117589015664,REGISTRATION,2021-12-21,2026-12-20,,159059.844,kg,95.5773,QUARANTINE,2021-12-26,PVC/Alu blister,True,2026-02-28T20:37:29.874910
1059543285417568052,B2023-000130,ERP-727201,820543605532400472,172384463309089249,EXHIBIT,2023-08-04,2025-08-03,2024-08-03,357543.5345,L,93.8072,QUARANTINE,2023-08-29,LDPE bag,True,2026-02-28T20:37:29.874919
956993602960392443,B2025-000131,ERP-395321,1013423603093668844,587823240306444353,REGISTRATION,2025-12-23,2029-12-22,2027-12-23,348189.9294,doses,94.3532,PENDING,2026-01-21,LDPE bag,True,2026-02-28T20:37:29.874927
138983502581833642,B2023-000132,ERP-489560,419881624303108562,612600359045210181,VALIDATION,2023-09-09,2027-09-08,,12838.3399,doses,85.7668,PENDING,2023-09-10,Alu/Alu blister,True,2026-02-28T20:37:29.874940
499722420343693693,B2022-000133,ERP-112632,1148161904272604930,721739277798666228,PILOT,2022-03-27,2024-03-26,2025-03-26,145068.3187,L,99.486,PENDING,2022-03-29,LDPE bag,True,2026-02-28T20:37:29.874953
37517140946895916,B2026-000134,ERP-668458,359614313988775403,290983122066396445,REGISTRATION,2026-10-13,2028-10-12,,23142.9749,kg,93.2046,PENDING,2026-11-10,Alu/Alu blister,True,2026-02-28T20:37:29.874961
28106926637674101,B2021-000135,ERP-970659,821101436058458712,290983122066396445,REGISTRATION,2021-10-01,2026-09-30,,430467.1709,units,95.5839,QUARANTINE,2021-10-19,Prefilled syringe,True,2026-02-28T20:37:29.874969
1017989988178701891,B2022-000136,ERP-992929,297194517307733238,723297155562110187,VALIDATION,2022-10-09,2026-10-08,,232746.8,kg,100.2789,RELEASED,2022-10-17,Alu/Alu blister,True,2026-02-28T20:37:29.874977
976061697200927486,B2022-000137,ERP-221240,92163266228085173,46167523976552872,VALIDATION,2022-02-15,2024-02-15,2024-02-15,161172.7783,units,95.3334,RELEASED,2022-03-13,Glass vial,True,2026-02-28T20:37:29.874986
802404066217555478,B2026-000138,ERP-964664,1051667049811657231,79239146133907914,VALIDATION,2026-06-14,2030-06-13,2027-06-14,56504.6747,kg,101.6317,RELEASED,2026-07-07,HDPE bottle,True,2026-02-28T20:37:29.874996
529602004116429055,B2020-000139,ERP-755697,787415471865541607,1063877619515961722,EXHIBIT,2020-10-07,2025-10-06,2023-10-07,47893.2682,L,88.7825,QUARANTINE,2020-10-19,HDPE bottle,True,2026-02-28T20:37:29.875005
192816206561208840,B2026-000140,ERP-474292,856904549908273296,883128150624758965,DEVELOPMENT,2026-04-06,2029-04-05,,452230.4056,doses,87.8374,QUARANTINE,2026-04-11,Glass vial,True,2026-02-28T20:37:29.875014
383327763323916469,B2024-000141,ERP-664681,45464188931440153,1149565156025236853,COMMERCIAL,2024-09-08,2026-09-08,,148514.8797,L,86.3973,QUARANTINE,2024-10-07,LDPE bag,True,2026-02-28T20:37:29.875026
244582974820236808,B2026-000142,ERP-541050,134476742966328584,785882248787823823,DEVELOPMENT,2026-11-21,2028-11-20,,181239.7808,kg,91.3098,RELEASED,2026-11-25,HDPE bottle,True,2026-02-28T20:37:29.875040
819099320053857911,B2024-000143,ERP-797208,991656139745263554,694738612452718043,REGISTRATION,2024-11-19,2028-11-18,2027-11-19,316270.781,L,89.2084,PENDING,,Prefilled syringe,True,2026-02-28T20:37:29.875055
1130991412750935990,B2022-000144,ERP-291956,355839207984994365,79239146133907914,PILOT,2022-05-22,2025-05-21,,161473.1462,kg,95.1371,RELEASED,2022-05-30,PVC/Alu blister,True,2026-02-28T20:37:29.875091
234572589955351259,B2020-000145,ERP-619266,1095023963427696370,1090498828547780005,VALIDATION,2020-12-05,2022-12-05,2022-12-05,458168.2147,units,90.8324,QUARANTINE,,Amber glass bottle,True,2026-02-28T20:37:29.875102
108287727660212687,B2023-000146,ERP-488022,496491646814146646,883128150624758965,EXHIBIT,2023-08-23,2026-08-22,,179881.5385,L,100.167,QUARANTINE,,HDPE bottle,True,2026-02-28T20:37:29.875114
1032210441638347650,B2022-000147,ERP-697438,936094233723781441,192968342959973654,DEVELOPMENT,2022-03-26,2026-03-25,,153325.7966,units,87.7076,PENDING,2022-04-15,Prefilled syringe,True,2026-02-28T20:37:29.875123
383907572663746199,B2022-000148,ERP-566038,172769442221074477,1090498828547780005,REGISTRATION,2022-05-12,2026-05-11,,346269.2146,L,93.8619,QUARANTINE,2022-06-01,Glass vial,True,2026-02-28T20:37:29.875131
136112401175795130,B2022-000149,ERP-201982,255407770959935193,46167523976552872,EXHIBIT,2022-10-15,2027-10-14,,205761.6667,units,97.1282,RELEASED,2022-10-22,LDPE bag,True,2026-02-28T20:37:29.875139
374549541357932115,B2025-000150,ERP-779449,762888991163619282,1130895423210570657,EXHIBIT,2025-07-11,2030-07-10,2027-07-11,179822.2288,kg,85.7519,QUARANTINE,2025-08-09,Prefilled syringe,True,2026-02-28T20:37:29.875149
993866827053282410,B2025-000151,ERP-359510,685300539326985015,317572024261877103,REGISTRATION,2025-02-10,2029-02-09,2027-02-10,426093.7458,kg,88.5808,PENDING,,Glass vial,True,2026-02-28T20:37:29.875158
558912027031736707,B2025-000152,ERP-356597,44063074972054884,413331060368526253,PILOT,2025-07-26,2030-07-25,,180557.2229,units,85.008,RELEASED,2025-08-09,Glass vial,True,2026-02-28T20:37:29.875172
1003710663795725609,B2025-000153,ERP-538731,209791053881277056,1057351768623314821,VALIDATION,2025-05-31,2030-05-30,2027-05-31,440238.8637,doses,97.2565,PENDING,,PVC/Alu blister,True,2026-02-28T20:37:29.875184
662887489138886701,B2026-000154,ERP-814124,157632728543373123,795473164318541398,REGISTRATION,2026-02-02,2030-02-01,,131711.3882,L,94.3159,QUARANTINE,2026-02-12,HDPE bottle,True,2026-02-28T20:37:29.875192
241165837738950486,B2020-000155,ERP-194384,1045726352688900765,212293228681572212,REGISTRATION,2020-11-06,2023-11-06,,400389.2049,L,90.5574,QUARANTINE,,PVC/Alu blister,True,2026-02-28T20:37:29.875199
603323338807502813,B2021-000156,ERP-132169,1112337622583608871,317572024261877103,REGISTRATION,2021-10-29,2026-10-28,2024-10-28,260868.5233,doses,89.8586,PENDING,2021-11-19,LDPE bag,True,2026-02-28T20:37:29.875209
305136768914963119,B2024-000157,ERP-233255,935751198925491166,46167523976552872,PILOT,2024-02-03,2026-02-02,2027-02-02,212378.4187,doses,94.013,RELEASED,2024-02-17,LDPE bag,True,2026-02-28T20:37:29.875218
1084945774462224866,B2026-000158,ERP-699399,245745394246133660,547473128815303591,VALIDATION,2026-10-21,2028-10-20,,88731.3115,L,89.0633,RELEASED,2026-11-10,Amber glass bottle,True,2026-02-28T20:37:29.875226
1102091569120838242,B2024-000159,ERP-967447,408815016904754485,352630313262767873,DEVELOPMENT,2024-02-11,2028-02-10,,446049.1126,L,87.3357,PENDING,,Alu/Alu blister,True,2026-02-28T20:37:29.875234
300326533852175014,B2023-000160,ERP-539004,261282864108507580,150366354319377942,VALIDATION,2023-06-10,2028-06-08,2025-06-09,201105.3615,L,94.7126,RELEASED,2023-06-20,LDPE bag,True,2026-02-28T20:37:29.875243
794190486043270196,B2024-000161,ERP-676841,534740097282917143,1063877619515961722,VALIDATION,2024-11-21,2028-11-20,2027-11-21,165428.474,L,100.4762,RELEASED,2024-11-24,Amber glass bottle,True,2026-02-28T20:37:29.875252
207805070631181307,B2025-000162,ERP-940076,758798105649577054,994180550334117185,PILOT,2025-02-04,2030-02-03,,492069.9513,doses,93.315,QUARANTINE,2025-02-25,Glass vial,True,2026-02-28T20:37:29.875264
852366751301701098,B2024-000163,ERP-826355,640056929951954187,19632869490552304,EXHIBIT,2024-01-27,2028-01-26,,174210.9111,units,86.1283,RELEASED,,LDPE bag,True,2026-02-28T20:37:29.875271
540996315788958528,B2023-000164,ERP-972320,365789210170060693,933618731918284868,DEVELOPMENT,2023-01-22,2026-01-21,2026-01-21,182471.1823,doses,101.9144,RELEASED,,Amber glass bottle,True,2026-02-28T20:37:29.875282
857735974662741655,B2020-000165,ERP-686896,448141954811996878,667669419394748145,REGISTRATION,2020-06-01,2022-06-01,2022-06-01,225430.3061,doses,86.8529,QUARANTINE,2020-06-20,Alu/Alu blister,True,2026-02-28T20:37:29.875291
829507611313208272,B2022-000166,ERP-675310,609969713185275008,1149565156025236853,PILOT,2022-12-06,2026-12-05,,386076.1766,units,97.902,QUARANTINE,2022-12-17,LDPE bag,True,2026-02-28T20:37:29.875300
1086593154687448628,B2024-000167,ERP-684398,873245558132334181,652713864818073742,PILOT,2024-12-28,2027-12-28,,133658.6082,kg,96.3692,PENDING,2025-01-09,Amber glass bottle,True,2026-02-28T20:37:29.875308
257175362776361004,B2025-000168,ERP-219787,735291251878493964,123897802993369418,DEVELOPMENT,2025-07-16,2029-07-15,,313138.3959,units,99.5326,QUARANTINE,2025-07-26,Amber glass bottle,True,2026-02-28T20:37:29.875317
1035729652511682432,B2021-000169,ERP-890742,243000165264560195,612182827333231462,DEVELOPMENT,2021-01-07,2026-01-06,2024-01-07,201990.5231,units,85.2546,RELEASED,2021-02-01,Glass vial,True,2026-02-28T20:37:29.875326
377509104804767308,B2020-000170,ERP-442282,599280034160575667,212293228681572212,COMMERCIAL,2020-12-05,2024-12-04,,298697.4391,units,96.6958,PENDING,2020-12-26,Glass vial,True,2026-02-28T20:37:29.875334
482632664332431524,B2020-000171,ERP-448311,70125784984355263,46167523976552872,COMMERCIAL,2020-02-13,2023-02-12,2022-02-12,39382.4701,L,99.7861,QUARANTINE,2020-03-13,HDPE bottle,True,2026-02-28T20:37:29.875344
457541253595457830,B2024-000172,ERP-329199,835465806129470165,547473128815303591,PILOT,2024-06-24,2026-06-24,,327385.125,kg,88.1709,PENDING,2024-07-12,Amber glass bottle,True,2026-02-28T20:37:29.875359
771769211204926850,B2025-000173,ERP-814416,1059569585534443896,694738612452718043,VALIDATION,2025-07-17,2028-07-16,2026-07-17,107258.1591,kg,97.1785,PENDING,2025-08-15,Glass vial,True,2026-02-28T20:37:29.875368
131851652344020435,B2023-000174,ERP-136409,11195008920067929,652713864818073742,COMMERCIAL,2023-08-09,2028-08-07,2025-08-08,217913.8768,L,88.1139,PENDING,2023-09-05,Amber glass bottle,True,2026-02-28T20:37:29.875381
566587937899498532,B2026-000175,ERP-941513,809844774894233799,317572024261877103,EXHIBIT,2026-07-06,2030-07-05,2029-07-05,112960.6085,L,86.4698,QUARANTINE,,LDPE bag,True,2026-02-28T20:37:29.875390
890881935587685540,B2023-000176,ERP-103015,1045726352688900765,587823240306444353,REGISTRATION,2023-10-18,2028-10-16,2025-10-17,227978.3721,units,92.7237,PENDING,2023-10-24,Glass vial,True,2026-02-28T20:37:29.875398
662750532053457429,B2020-000177,ERP-423895,222461500850890767,652713864818073742,REGISTRATION,2020-05-09,2025-05-08,,7487.6397,L,98.9217,PENDING,2020-06-02,Glass vial,True,2026-02-28T20:37:29.875406
353898492100750861,B2026-000178,ERP-496288,555051001213798471,994180550334117185,EXHIBIT,2026-01-19,2031-01-18,,63611.6551,units,90.4302,PENDING,2026-01-21,Glass vial,True,2026-02-28T20:37:29.875422
445520379762157047,B2024-000179,ERP-756742,860976484163953607,878250793116557982,COMMERCIAL,2024-03-13,2027-03-13,2025-03-13,133778.434,L,91.5002,QUARANTINE,2024-03-21,Glass vial,True,2026-02-28T20:37:29.875432
112807337121174335,B2024-000180,ERP-452117,939327702352760092,878250793116557982,COMMERCIAL,2024-09-12,2026-09-12,,97107.0962,kg,95.757,QUARANTINE,2024-09-13,Alu/Alu blister,True,2026-02-28T20:37:29.875441
78821702848470785,B2020-000181,ERP-707428,928306582405841465,687171029622168373,VALIDATION,2020-06-15,2022-06-15,,153203.4217,L,100.5014,RELEASED,,Prefilled syringe,True,2026-02-28T20:37:29.875448
429820478773611678,B2026-000182,ERP-178313,640056929951954187,878250793116557982,EXHIBIT,2026-11-06,2030-11-05,,149026.4375,L,92.8136,PENDING,2026-11-11,PVC/Alu blister,True,2026-02-28T20:37:29.875458
888695266299300917,B2022-000183,ERP-724868,1126505078572808140,687171029622168373,REGISTRATION,2022-06-23,2024-06-22,,100712.3444,kg,101.8469,RELEASED,2022-07-15,Alu/Alu blister,True,2026-02-28T20:37:29.875466
255896595776990033,B2021-000184,ERP-448216,42844227493621830,19632869490552304,COMMERCIAL,2021-08-25,2023-08-25,,295972.3334,kg,95.6459,PENDING,,LDPE bag,True,2026-02-28T20:37:29.875479
12622287104945573,B2026-000185,ERP-476482,281192908024571426,428432496504477680,PILOT,2026-07-18,2029-07-17,,44329.5039,doses,87.9442,PENDING,,HDPE bottle,True,2026-02-28T20:37:29.875487
924589832780854384,B2026-000186,ERP-346708,395915292889134612,192968342959973654,VALIDATION,2026-09-30,2029-09-29,,492669.0997,doses,90.8254,RELEASED,2026-10-06,HDPE bottle,True,2026-02-28T20:37:29.875497
414162112458489861,B2024-000187,ERP-186255,1002460434171314836,687171029622168373,PILOT,2024-12-22,2026-12-22,,37746.5131,units,94.9526,PENDING,2025-01-05,Amber glass bottle,True,2026-02-28T20:37:29.875506
699105436153667585,B2022-000188,ERP-667401,347139486853339936,687171029622168373,EXHIBIT,2022-12-13,2024-12-12,,301855.344,doses,88.8129,RELEASED,2022-12-17,HDPE bottle,True,2026-02-28T20:37:29.875515
322480948539681202,B2020-000189,ERP-401721,395915292889134612,721739277798666228,EXHIBIT,2020-01-28,2025-01-26,,115076.435,doses,96.421,PENDING,2020-02-08,Amber glass bottle,True,2026-02-28T20:37:29.875522
548602770040695247,B2025-000190,ERP-283879,395915292889134612,612600359045210181,VALIDATION,2025-10-16,2027-10-16,2027-10-16,127383.4079,L,100.0265,PENDING,2025-11-14,Amber glass bottle,True,2026-02-28T20:37:29.875531
97785589757844406,B2026-000191,ERP-514190,36604885514278237,79239146133907914,REGISTRATION,2026-04-18,2030-04-17,2027-04-18,488754.7346,L,94.6049,RELEASED,2026-04-25,PVC/Alu blister,True,2026-02-28T20:37:29.875541
217973016171161132,B2020-000192,ERP-569531,71284517300597855,547473128815303591,DEVELOPMENT,2020-04-25,2025-04-24,,428421.1422,L,85.4526,QUARANTINE,2020-05-21,Alu/Alu blister,True,2026-02-28T20:37:29.875552
820678787136138859,B2021-000193,ERP-129896,1140615337798351531,114090057959650911,VALIDATION,2021-02-13,2024-02-13,,276222.3627,units,86.3958,RELEASED,2021-03-03,HDPE bottle,True,2026-02-28T20:37:29.875560
310036151163367808,B2024-000194,ERP-395960,634629078208392176,785882248787823823,COMMERCIAL,2024-09-14,2029-09-13,,232015.168,units,95.6791,RELEASED,2024-09-20,Prefilled syringe,True,2026-02-28T20:37:29.875571
254130251232571386,B2023-000195,ERP-654302,860976484163953607,1063877619515961722,DEVELOPMENT,2023-01-26,2027-01-25,,203725.0153,kg,91.9299,QUARANTINE,2023-02-04,Alu/Alu blister,True,2026-02-28T20:37:29.875579
528185923152111838,B2022-000196,ERP-149782,255407770959935193,795473164318541398,REGISTRATION,2022-10-25,2027-10-24,,88652.8281,doses,101.6688,PENDING,2022-11-10,Amber glass bottle,True,2026-02-28T20:37:29.875586
948784472576333824,B2024-000197,ERP-147022,703368583580933994,721739277798666228,COMMERCIAL,2024-09-08,2028-09-07,2027-09-08,450719.9531,kg,91.663,PENDING,,Glass vial,True,2026-02-28T20:37:29.875594
1132118628763417839,B2025-000198,ERP-745202,771578090231413107,1114374057383523306,COMMERCIAL,2025-08-19,2028-08-18,2026-08-19,5135.278,L,90.2276,PENDING,2025-09-05,PVC/Alu blister,True,2026-02-28T20:37:29.875603
563104696007914638,B2020-000199,ERP-676306,862370297657975333,883128150624758965,COMMERCIAL,2020-02-17,2023-02-16,,285689.5371,doses,94.3087,QUARANTINE,2020-02-20,HDPE bottle,True,2026-02-28T20:37:29.875610
548946916077630929,B2021-000200,ERP-437543,390394683928509853,795473164318541398,DEVELOPMENT,2021-01-15,2023-01-15,2023-01-15,142949.8625,doses,92.0656,QUARANTINE,2021-01-31,Prefilled syringe,True,2026-02-28T20:37:29.875618
758991747003767284,B2026-000201,ERP-582199,372729312466864872,878250793116557982,DEVELOPMENT,2026-07-01,2031-06-30,,35385.3284,L,91.6998,QUARANTINE,2026-07-25,Prefilled syringe,True,2026-02-28T20:37:29.875626
610032808643316790,B2022-000202,ERP-663273,410561556227578256,785882248787823823,VALIDATION,2022-04-04,2027-04-03,,78028.745,L,97.5979,PENDING,2022-05-01,HDPE bottle,True,2026-02-28T20:37:29.875636
31780221569803755,B2020-000203,ERP-678318,539743454688524602,1149565156025236853,PILOT,2020-06-14,2022-06-14,2022-06-14,14089.1134,units,101.5177,RELEASED,,Amber glass bottle,True,2026-02-28T20:37:29.875645
1081364394324470154,B2026-000204,ERP-247664,192510662331137848,547473128815303591,COMMERCIAL,2026-07-08,2030-07-07,,11849.1449,doses,100.2031,PENDING,,LDPE bag,True,2026-02-28T20:37:29.875653
513097880278398359,B2024-000205,ERP-152473,1041009993852935315,587823240306444353,VALIDATION,2024-08-11,2027-08-11,,124496.1821,kg,87.3753,QUARANTINE,2024-08-14,Amber glass bottle,True,2026-02-28T20:37:29.875665
302996565316374482,B2026-000206,ERP-378506,649411683850526902,652713864818073742,PILOT,2026-03-04,2029-03-03,,2431.2519,units,99.1483,QUARANTINE,2026-03-11,Amber glass bottle,True,2026-02-28T20:37:29.875674
384483992882336434,B2026-000207,ERP-970055,370156298442418910,212293228681572212,VALIDATION,2026-07-18,2031-07-17,,272666.0622,units,91.8124,PENDING,2026-08-16,Prefilled syringe,True,2026-02-28T20:37:29.875682
113797385597197626,B2023-000208,ERP-968905,678979901546780529,79239146133907914,VALIDATION,2023-01-09,2025-01-08,,204186.6879,kg,90.6348,PENDING,2023-01-10,Glass vial,True,2026-02-28T20:37:29.875690
984116624229365138,B2020-000209,ERP-511430,398011804291381525,612182827333231462,REGISTRATION,2020-11-09,2025-11-08,,490444.3135,units,87.4608,PENDING,2020-11-13,HDPE bottle,True,2026-02-28T20:37:29.875699
66691759678212761,B2023-000210,ERP-896450,787415471865541607,667669419394748145,VALIDATION,2023-02-21,2027-02-20,,427487.9763,L,98.4427,RELEASED,,LDPE bag,True,2026-02-28T20:37:29.875707
703554047188373587,B2022-000211,ERP-739576,149109576379026658,397507641572828546,PILOT,2022-10-28,2027-10-27,,41812.205,kg,93.1515,QUARANTINE,2022-11-07,LDPE bag,True,2026-02-28T20:37:29.875715
251554467622858023,B2025-000212,ERP-320477,143197858100002084,1063877619515961722,COMMERCIAL,2025-08-18,2029-08-17,,72515.9045,doses,91.1761,PENDING,2025-09-03,Glass vial,True,2026-02-28T20:37:29.875726
634455999546816729,B2026-000213,ERP-693620,235461225484649422,547473128815303591,DEVELOPMENT,2026-01-13,2029-01-12,,238693.0534,kg,94.7818,RELEASED,,LDPE bag,True,2026-02-28T20:37:29.875733
514775568800627380,B2021-000214,ERP-838165,706233336820182304,428432496504477680,COMMERCIAL,2021-02-16,2025-02-15,,420662.6804,kg,97.0483,QUARANTINE,2021-03-08,PVC/Alu blister,True,2026-02-28T20:37:29.875742
291373903711703432,B2023-000215,ERP-724160,502686427232160439,196092002886341781,REGISTRATION,2023-10-09,2025-10-08,,46283.0905,L,96.295,QUARANTINE,2023-10-10,Amber glass bottle,True,2026-02-28T20:37:29.875750
247805035459946581,B2026-000216,ERP-723112,760288528368192633,785882248787823823,EXHIBIT,2026-10-16,2029-10-15,,217371.0991,kg,87.735,RELEASED,2026-11-13,LDPE bag,True,2026-02-28T20:37:29.875761
103580158467632296,B2020-000217,ERP-535528,70125784984355263,327217897043323182,DEVELOPMENT,2020-05-11,2022-05-11,2021-05-11,492648.47,doses,92.927,PENDING,2020-05-14,Alu/Alu blister,True,2026-02-28T20:37:29.875770
