product_key,product_id,product_name,inn_name,brand_name,product_family,dosage_form_code,dosage_form_name,route_of_administration,strength,strength_value,strength_uom,therapeutic_area,nda_number,shelf_life_months,storage_conditions,container_closure_system,is_active,load_timestamp
629959773446082277,PROD-00398,Trastuzumab 100 IU/mL Lyophilized Powder for Injection,Trastuzumab,,Trastuzumab,INJ,Lyophilized Powder for Injection,OPHTHALMIC,100 IU/mL,100.0,IU/mL,Respiratory,NDA-741055,24,Store in dry place,LDPE bag,True,2026-02-28T06:26:33.562074
1123665082448025813,PROD-00399,Canagliflozin 100 mg Lyophilized Powder,Canagliflozin,CANABRAND-15,Canagliflozin,LYOPH,Lyophilized Powder,OPHTHALMIC,100 mg,100.0,mg,Respiratory,NDA-166412,48,Store in dry place,PVC/Alu blister,True,2026-02-28T06:26:33.562080
241625680919614266,PROD-00400,Acetaminophen 2% Topical Ointment,Acetaminophen,ACETBRAND-86,Acetaminophen,OIN,Topical Ointment,SC,2%,,mg,Infectious Disease,NDA-821673,24,Store at -20C,Amber glass bottle,True,2026-02-28T06:26:33.562089
1001535106285661004,PROD-00401,Canagliflozin 1% Chewable Tablet,Canagliflozin,CANABRAND-83,Canagliflozin,TAB,Chewable Tablet,INHALATION,1%,,mg,Respiratory,,24,Store below 25C,Amber glass bottle,True,2026-02-28T06:26:33.562094
787415471865541607,PROD-00402,Azithromycin 1% Oral Solution,Azithromycin,AZITBRAND-10,Azithromycin,SOL,Oral Solution,OPHTHALMIC,1%,,mg,Nephrology,NDA-352593,48,Store at 2-8C,HDPE bottle,True,2026-02-28T06:26:33.562099
685300539326985015,PROD-00403,Rivaroxaban 5% Chewable Tablet,Rivaroxaban,RIVABRAND-31,Rivaroxaban,TAB,Chewable Tablet,NASAL,5%,,mg,Cardiology,NDA-940183,60,Store below 25C,LDPE bag,True,2026-02-28T06:26:33.562105
349664983113352657,PROD-00404,Sitagliptin 5 mg/mL Lyophilized Powder for Injection,Sitagliptin,SITABRAND-96,Sitagliptin,INJ,Lyophilized Powder for Injection,IV,5 mg/mL,5.0,mg/mL,Dermatology,,60,Store at -20C,HDPE bottle,True,2026-02-28T06:26:33.562110
424819538844294390,PROD-00405,Pembrolizumab 5 mg Oral Solution,Pembrolizumab,PEMBBRAND-80,Pembrolizumab,SOL,Oral Solution,IV,5 mg,5.0,mg,Dermatology,NDA-633030,36,Store in dry place,Amber glass bottle,True,2026-02-28T06:26:33.562121
1071798534101913772,PROD-00406,Dapagliflozin 10 mg/mL Soft Gelatin Capsule,Dapagliflozin,DAPABRAND-59,Dapagliflozin,CAP,Soft Gelatin Capsule,ORAL,10 mg/mL,10.0,mg/mL,Infectious Disease,NDA-749863,60,Store in dry place,Amber glass bottle,True,2026-02-28T06:26:33.562128
323826126006570945,PROD-00407,Fluoxetine 0.5% Topical Ointment,Fluoxetine,,Fluoxetine,OIN,Topical Ointment,IV,0.5%,,mg,Dermatology,NDA-457938,48,Store in dry place,LDPE bag,True,2026-02-28T06:26:33.562133
934378378305576661,PROD-00408,Montelukast 2% Oral Solution,Montelukast,MONTBRAND-6,Montelukast,SOL,Oral Solution,INHALATION,2%,,mg,CNS,NDA-961760,60,Store below 25C,PVC/Alu blister,True,2026-02-28T06:26:33.562138
126131073887781471,PROD-00409,Bevacizumab 250 mg Chewable Tablet,Bevacizumab,BEVABRAND-51,Bevacizumab,TAB,Chewable Tablet,IV,250 mg,250.0,mg,Immunology,NDA-919378,36,Store in dry place,PVC/Alu blister,True,2026-02-28T06:26:33.562143
1110188360267776626,PROD-00410,Losartan 50 mg/mL Transdermal Patch,Losartan,LOSABRAND-87,Losartan,PATCH,Transdermal Patch,ORAL,50 mg/mL,50.0,mg/mL,Ophthalmology,,60,Store at -20C,Amber glass bottle,True,2026-02-28T06:26:33.562151
592220098198122256,PROD-00411,Trastuzumab 100 mg Oral Solution,Trastuzumab,,Trastuzumab,SOL,Oral Solution,OPHTHALMIC,100 mg,100.0,mg,Hematology,,60,Protect from light,Alu/Alu blister,True,2026-02-28T06:26:33.562157
478480075230804039,PROD-00412,Rivaroxaban 200 mg Transdermal Patch,Rivaroxaban,RIVABRAND-17,Rivaroxaban,PATCH,Transdermal Patch,IM,200 mg,200.0,mg,Cardiology,NDA-729718,48,Protect from light,Alu/Alu blister,True,2026-02-28T06:26:33.562163
541163902195868456,PROD-00413,Carvedilol 500 mg Oral Suspension,Carvedilol,CARVBRAND-44,Carvedilol,SUS,Oral Suspension,TOPICAL,500 mg,500.0,mg,Endocrinology,NDA-239850,36,Store at -20C,Prefilled syringe,True,2026-02-28T06:26:33.562169
525704581053259714,PROD-00414,Dulaglutide 2% Lyophilized Powder,Dulaglutide,DULABRAND-71,Dulaglutide,LYOPH,Lyophilized Powder,TOPICAL,2%,,mg,Infectious Disease,NDA-680472,36,Store below 30C,Glass vial,True,2026-02-28T06:26:33.562175
670481212798873862,PROD-00415,Bevacizumab 2.5 mg/mL Topical Ointment,Bevacizumab,BEVABRAND-17,Bevacizumab,OIN,Topical Ointment,INHALATION,2.5 mg/mL,2.5,mg/mL,Hematology,NDA-286450,48,Store in dry place,HDPE bottle,True,2026-02-28T06:26:33.562181
728797516087283128,PROD-00416,Vildagliptin 5% Soft Gelatin Capsule,Vildagliptin,VILDBRAND-86,Vildagliptin,CAP,Soft Gelatin Capsule,OPHTHALMIC,5%,,mg,Hematology,NDA-884197,48,Store at -20C,LDPE bag,True,2026-02-28T06:26:33.562187
453636123362457501,PROD-00417,Acetaminophen 50 mg Oral Solution,Acetaminophen,ACETBRAND-7,Acetaminophen,SOL,Oral Solution,ORAL,50 mg,50.0,mg,Dermatology,,48,Store below 30C,PVC/Alu blister,True,2026-02-28T06:26:33.562192
45037874158816159,PROD-00418,Semaglutide 100 mg Hard Gelatin Capsule,Semaglutide,SEMABRAND-38,Semaglutide,CAP,Hard Gelatin Capsule,ORAL,100 mg,100.0,mg,Immunology,NDA-133875,48,Store at -20C,HDPE bottle,True,2026-02-28T06:26:33.562198
157632728543373123,PROD-00419,Bevacizumab 5% Metered-Dose Inhaler,Bevacizumab,BEVABRAND-72,Bevacizumab,INH,Metered-Dose Inhaler,SC,5%,,mg,Respiratory,NDA-922405,48,Store in dry place,Amber glass bottle,True,2026-02-28T06:26:33.562203
928306582405841465,PROD-00420,Atorvastatin 20 mg/mL Lyophilized Powder,Atorvastatin,ATORBRAND-88,Atorvastatin,LYOPH,Lyophilized Powder,NASAL,20 mg/mL,20.0,mg/mL,Infectious Disease,NDA-156415,24,Store in dry place,PVC/Alu blister,True,2026-02-28T06:26:33.562214
808107483310623811,PROD-00421,Gabapentin 0.5% Oral Suspension,Gabapentin,GABABRAND-91,Gabapentin,SUS,Oral Suspension,SC,0.5%,,mg,Hematology,NDA-891787,36,Store in dry place,Glass vial,True,2026-02-28T06:26:33.562220
1098043416042394935,PROD-00422,Montelukast 200 mg Lyophilized Powder for Injection,Montelukast,,Montelukast,INJ,Lyophilized Powder for Injection,IV,200 mg,200.0,mg,CNS,NDA-225151,60,Store below 25C,Alu/Alu blister,True,2026-02-28T06:26:33.562225
695210134053250691,PROD-00423,Escitalopram 1 g Oral Solution,Escitalopram,,Escitalopram,SOL,Oral Solution,IM,1 g,1.0,g,Endocrinology,,60,Store in dry place,Glass vial,True,2026-02-28T06:26:33.562230
297194517307733238,PROD-00424,Metformin 5 mg/mL Extended-Release Tablet,Metformin,METFBRAND-81,Metformin,TAB,Extended-Release Tablet,ORAL,5 mg/mL,5.0,mg/mL,Ophthalmology,NDA-415783,60,Protect from light,Prefilled syringe,True,2026-02-28T06:26:33.562235
936156829013011645,PROD-00425,Duloxetine 5 mg/mL Immediate-Release Tablet,Duloxetine,DULOBRAND-67,Duloxetine,TAB,Immediate-Release Tablet,SC,5 mg/mL,5.0,mg/mL,Cardiology,NDA-267112,60,Protect from light,Prefilled syringe,True,2026-02-28T06:26:33.562240
275598143179830937,PROD-00426,Tamsulosin 10 mg/mL Immediate-Release Tablet,Tamsulosin,TAMSBRAND-85,Tamsulosin,TAB,Immediate-Release Tablet,SC,10 mg/mL,10.0,mg/mL,Infectious Disease,NDA-407835,36,Protect from light,Prefilled syringe,True,2026-02-28T06:26:33.562246
18213081755953376,PROD-00427,Empagliflozin 5 mg Oral Solution,Empagliflozin,EMPABRAND-58,Empagliflozin,SOL,Oral Solution,IV,5 mg,5.0,mg,Immunology,NDA-743512,36,Store below 25C,Amber glass bottle,True,2026-02-28T06:26:33.562252
556733323901889152,PROD-00428,Clopidogrel 50 mg Solution for Injection,Clopidogrel,,Clopidogrel,INJ,Solution for Injection,NASAL,50 mg,50.0,mg,Hematology,NDA-641975,48,Protect from light,LDPE bag,True,2026-02-28T06:26:33.562257
1126505078572808140,PROD-00429,Rivaroxaban 1% Lyophilized Powder for Injection,Rivaroxaban,,Rivaroxaban,INJ,Lyophilized Powder for Injection,ORAL,1%,,mg,Dermatology,,24,Store below 25C,Glass vial,True,2026-02-28T06:26:33.562261
1143830499471297633,PROD-00430,Alogliptin 5% Oral Solution,Alogliptin,ALOGBRAND-27,Alogliptin,SOL,Oral Solution,ORAL,5%,,mg,Dermatology,NDA-323530,60,Store below 25C,Glass vial,True,2026-02-28T06:26:33.562270
72759919961922250,PROD-00431,Adalimumab 50 mg/mL Metered-Dose Inhaler,Adalimumab,ADALBRAND-20,Adalimumab,INH,Metered-Dose Inhaler,IV,50 mg/mL,50.0,mg/mL,Oncology,NDA-447828,24,Store below 25C,HDPE bottle,True,2026-02-28T06:26:33.562277
1151588579449659534,PROD-00432,Atorvastatin 1 g Extended-Release Tablet,Atorvastatin,ATORBRAND-30,Atorvastatin,TAB,Extended-Release Tablet,IV,1 g,1.0,g,Endocrinology,NDA-573039,60,Store at -20C,PVC/Alu blister,True,2026-02-28T06:26:33.562283
556992982776294725,PROD-00433,Ibuprofen 50 mg Solution for Injection,Ibuprofen,IBUPBRAND-80,Ibuprofen,INJ,Solution for Injection,ORAL,50 mg,50.0,mg,Cardiology,NDA-714054,24,Store in dry place,LDPE bag,True,2026-02-28T06:26:33.562289
299978016621838053,PROD-00434,Amlodipine 2% Soft Gelatin Capsule,Amlodipine,,Amlodipine,CAP,Soft Gelatin Capsule,IV,2%,,mg,Dermatology,NDA-190707,48,Store at -20C,Alu/Alu blister,True,2026-02-28T06:26:33.562294
531271918430519198,PROD-00435,Tamsulosin 5 mg Metered-Dose Inhaler,Tamsulosin,,Tamsulosin,INH,Metered-Dose Inhaler,OPHTHALMIC,5 mg,5.0,mg,Immunology,,60,Protect from light,PVC/Alu blister,True,2026-02-28T06:26:33.562302
36604885514278237,PROD-00436,Cetuximab 2.5 mg/mL Extended-Release Tablet,Cetuximab,CETUBRAND-2,Cetuximab,TAB,Extended-Release Tablet,INHALATION,2.5 mg/mL,2.5,mg/mL,Pain,NDA-248241,24,Store below 25C,HDPE bottle,True,2026-02-28T06:26:33.562310
25751041500252573,PROD-00437,Nivolumab 20 mg/mL Oral Suspension,Nivolumab,NIVOBRAND-96,Nivolumab,SUS,Oral Suspension,IV,20 mg/mL,20.0,mg/mL,Hematology,NDA-460554,36,Store at -20C,Amber glass bottle,True,2026-02-28T06:26:33.562317
873245558132334181,PROD-00438,Rivaroxaban 200 mg Extended-Release Tablet,Rivaroxaban,,Rivaroxaban,TAB,Extended-Release Tablet,IM,200 mg,200.0,mg,Endocrinology,,36,Store in dry place,LDPE bag,True,2026-02-28T06:26:33.562322
542135238935959271,PROD-00439,Nivolumab 10 mg Metered-Dose Inhaler,Nivolumab,NIVOBRAND-10,Nivolumab,INH,Metered-Dose Inhaler,OPHTHALMIC,10 mg,10.0,mg,Endocrinology,NDA-362865,24,Store below 30C,Amber glass bottle,True,2026-02-28T06:26:33.562328
926258573167212873,PROD-00440,Trastuzumab 5 mg/mL Lyophilized Powder for Injection,Trastuzumab,,Trastuzumab,INJ,Lyophilized Powder for Injection,INHALATION,5 mg/mL,5.0,mg/mL,Dermatology,NDA-398987,24,Store below 30C,PVC/Alu blister,True,2026-02-28T06:26:33.562335
94415654386651968,PROD-00441,Sitagliptin 5 mg/mL Lyophilized Powder for Injection,Sitagliptin,SITABRAND-20,Sitagliptin,INJ,Lyophilized Powder for Injection,TOPICAL,5 mg/mL,5.0,mg/mL,Ophthalmology,NDA-946934,48,Store at -20C,Glass vial,True,2026-02-28T06:26:33.562341
1131157936441994284,PROD-00442,Acetaminophen 500 mg Soft Gelatin Capsule,Acetaminophen,ACETBRAND-83,Acetaminophen,CAP,Soft Gelatin Capsule,SC,500 mg,500.0,mg,Respiratory,NDA-476948,36,Store in dry place,Amber glass bottle,True,2026-02-28T06:26:33.562347
334857741551546659,PROD-00443,Valsartan 1% Lyophilized Powder,Valsartan,VALSBRAND-40,Valsartan,LYOPH,Lyophilized Powder,OPHTHALMIC,1%,,mg,Gastroenterology,NDA-284308,24,Store at 2-8C,LDPE bag,True,2026-02-28T06:26:33.562352
875895386911524357,PROD-00444,Lisinopril 5% Lyophilized Powder,Lisinopril,,Lisinopril,LYOPH,Lyophilized Powder,SC,5%,,mg,Dermatology,,24,Store below 25C,LDPE bag,True,2026-02-28T06:26:33.562357
315391158693547397,PROD-00445,Rivaroxaban 5 mg Topical Cream,Rivaroxaban,RIVABRAND-28,Rivaroxaban,CRM,Topical Cream,NASAL,5 mg,5.0,mg,Oncology,NDA-669868,60,Store in dry place,LDPE bag,True,2026-02-28T06:26:33.562363
820282800292843255,PROD-00446,Simvastatin 20 mg/mL Soft Gelatin Capsule,Simvastatin,SIMVBRAND-76,Simvastatin,CAP,Soft Gelatin Capsule,SC,20 mg/mL,20.0,mg/mL,Hematology,NDA-240384,60,Protect from light,Prefilled syringe,True,2026-02-28T06:26:33.562368
712441657947332668,PROD-00447,Omeprazole 10 mg/mL Solution for Injection,Omeprazole,OMEPBRAND-79,Omeprazole,INJ,Solution for Injection,ORAL,10 mg/mL,10.0,mg/mL,Dermatology,,36,Store at -20C,Glass vial,True,2026-02-28T06:26:33.562373
949899945515256568,PROD-00448,Amoxicillin 100 IU/mL Oral Suspension,Amoxicillin,AMOXBRAND-62,Amoxicillin,SUS,Oral Suspension,IM,100 IU/mL,100.0,IU/mL,Infectious Disease,,60,Store below 30C,HDPE bottle,True,2026-02-28T06:26:33.562379
590580676856634324,PROD-00449,Pantoprazole 500 mg Soft Gelatin Capsule,Pantoprazole,PANTBRAND-67,Pantoprazole,CAP,Soft Gelatin Capsule,ORAL,500 mg,500.0,mg,Nephrology,NDA-592489,60,Store below 25C,HDPE bottle,True,2026-02-28T06:26:33.562385
778411373538346349,PROD-00450,Insulin Glargine 50 mg Soft Gelatin Capsule,Insulin Glargine,INSUBRAND-34,Insulin Glargine,CAP,Soft Gelatin Capsule,TOPICAL,50 mg,50.0,mg,Ophthalmology,NDA-282294,60,Store in dry place,Alu/Alu blister,True,2026-02-28T06:26:33.562401
751099030605917423,PROD-00451,Fluoxetine 25 mg Oral Suspension,Fluoxetine,FLUOBRAND-29,Fluoxetine,SUS,Oral Suspension,TOPICAL,25 mg,25.0,mg,Pain,NDA-956934,48,Store at -20C,LDPE bag,True,2026-02-28T06:26:33.562407
890505445597044733,PROD-00452,Empagliflozin 300 IU/mL Lyophilized Powder,Empagliflozin,EMPABRAND-18,Empagliflozin,LYOPH,Lyophilized Powder,ORAL,300 IU/mL,300.0,IU/mL,Gastroenterology,,24,Protect from light,Amber glass bottle,True,2026-02-28T06:26:33.562413
825938087699059259,PROD-00453,Escitalopram 100 mg Chewable Tablet,Escitalopram,,Escitalopram,TAB,Chewable Tablet,IM,100 mg,100.0,mg,Ophthalmology,NDA-224078,36,Store at -20C,LDPE bag,True,2026-02-28T06:26:33.562418
827000467456289469,PROD-00454,Valsartan 50 mg Topical Ointment,Valsartan,VALSBRAND-62,Valsartan,OIN,Topical Ointment,OPHTHALMIC,50 mg,50.0,mg,Immunology,NDA-778700,60,Store below 25C,Glass vial,True,2026-02-28T06:26:33.562423
377949331635499237,PROD-00455,Metformin 100 IU/mL Extended-Release Tablet,Metformin,,Metformin,TAB,Extended-Release Tablet,IM,100 IU/mL,100.0,IU/mL,Pain,,36,Store below 25C,Glass vial,True,2026-02-28T06:26:33.562428
1076214660834861298,PROD-00456,Pantoprazole 200 mg Lyophilized Powder,Pantoprazole,PANTBRAND-73,Pantoprazole,LYOPH,Lyophilized Powder,NASAL,200 mg,200.0,mg,Dermatology,,48,Store below 25C,Glass vial,True,2026-02-28T06:26:33.562434
464251668477169428,PROD-00457,Prednisone 1% Oral Suspension,Prednisone,,Prednisone,SUS,Oral Suspension,OPHTHALMIC,1%,,mg,Respiratory,NDA-933215,36,Protect from light,Amber glass bottle,True,2026-02-28T06:26:33.562439
82857578769450953,PROD-00458,Rivaroxaban 200 mg Hard Gelatin Capsule,Rivaroxaban,RIVABRAND-77,Rivaroxaban,CAP,Hard Gelatin Capsule,INHALATION,200 mg,200.0,mg,Ophthalmology,,60,Store at -20C,Glass vial,True,2026-02-28T06:26:33.562445
526765483586786110,PROD-00459,Losartan 250 mg Film-Coated Tablet,Losartan,LOSABRAND-78,Losartan,TAB,Film-Coated Tablet,NASAL,250 mg,250.0,mg,Cardiology,,24,Protect from light,Prefilled syringe,True,2026-02-28T06:26:33.562451
221117568975403187,PROD-00460,Vildagliptin 25 mg Immediate-Release Tablet,Vildagliptin,VILDBRAND-78,Vildagliptin,TAB,Immediate-Release Tablet,OPHTHALMIC,25 mg,25.0,mg,Pain,NDA-912510,60,Protect from light,Alu/Alu blister,True,2026-02-28T06:26:33.562459
1095023963427696370,PROD-00461,Fluoxetine 10 mg Metered-Dose Inhaler,Fluoxetine,,Fluoxetine,INH,Metered-Dose Inhaler,NASAL,10 mg,10.0,mg,Nephrology,NDA-906010,60,Store at 2-8C,Prefilled syringe,True,2026-02-28T06:26:33.562464
981913223122277051,PROD-00462,Saxagliptin 100 IU/mL Lyophilized Powder,Saxagliptin,SAXABRAND-33,Saxagliptin,LYOPH,Lyophilized Powder,IV,100 IU/mL,100.0,IU/mL,Gastroenterology,NDA-187889,48,Protect from light,Prefilled syringe,True,2026-02-28T06:26:33.562478
42345516254730573,PROD-00463,Carvedilol 250 mg Hard Gelatin Capsule,Carvedilol,CARVBRAND-1,Carvedilol,CAP,Hard Gelatin Capsule,ORAL,250 mg,250.0,mg,Ophthalmology,NDA-645009,24,Store at -20C,Amber glass bottle,True,2026-02-28T06:26:33.562488
395915292889134612,PROD-00464,Hydrochlorothiazide 5 mg/mL Topical Ointment,Hydrochlorothiazide,HYDRBRAND-20,Hydrochlorothiazide,OIN,Topical Ointment,NASAL,5 mg/mL,5.0,mg/mL,Respiratory,NDA-365953,48,Protect from light,Alu/Alu blister,True,2026-02-28T06:26:33.562494
575391546478961226,PROD-00465,Nivolumab 300 IU/mL Soft Gelatin Capsule,Nivolumab,NIVOBRAND-51,Nivolumab,CAP,Soft Gelatin Capsule,TOPICAL,300 IU/mL,300.0,IU/mL,Nephrology,NDA-678923,60,Store below 30C,PVC/Alu blister,True,2026-02-28T06:26:33.562502
1099226569049927901,PROD-00466,Pembrolizumab 1% Oral Solution,Pembrolizumab,PEMBBRAND-74,Pembrolizumab,SOL,Oral Solution,TOPICAL,1%,,mg,Infectious Disease,NDA-517469,36,Store in dry place,HDPE bottle,True,2026-02-28T06:26:33.562508
209791053881277056,PROD-00467,Saxagliptin 0.5% Chewable Tablet,Saxagliptin,,Saxagliptin,TAB,Chewable Tablet,IM,0.5%,,mg,Pain,NDA-454877,24,Store below 30C,Alu/Alu blister,True,2026-02-28T06:26:33.562513
957020388668088508,PROD-00468,Cetuximab 25 mg Film-Coated Tablet,Cetuximab,CETUBRAND-77,Cetuximab,TAB,Film-Coated Tablet,IM,25 mg,25.0,mg,Respiratory,,48,Store below 30C,PVC/Alu blister,True,2026-02-28T06:26:33.562518
259250042193450220,PROD-00469,Omeprazole 10 mg Oral Suspension,Omeprazole,OMEPBRAND-52,Omeprazole,SUS,Oral Suspension,NASAL,10 mg,10.0,mg,Ophthalmology,NDA-400384,24,Store below 30C,Amber glass bottle,True,2026-02-28T06:26:33.562528
848971712623834682,PROD-00470,Sitagliptin 5 mg Lyophilized Powder for Injection,Sitagliptin,SITABRAND-67,Sitagliptin,INJ,Lyophilized Powder for Injection,SC,5 mg,5.0,mg,Endocrinology,,36,Protect from light,Glass vial,True,2026-02-28T06:26:33.562536
69529509625870611,PROD-00471,Semaglutide 10 mg/mL Film-Coated Tablet,Semaglutide,SEMABRAND-21,Semaglutide,TAB,Film-Coated Tablet,SC,10 mg/mL,10.0,mg/mL,Cardiology,NDA-917546,60,Store at 2-8C,Amber glass bottle,True,2026-02-28T06:26:33.562541
534740097282917143,PROD-00472,Tamsulosin 100 IU/mL Solution for Injection,Tamsulosin,TAMSBRAND-95,Tamsulosin,INJ,Solution for Injection,SC,100 IU/mL,100.0,IU/mL,Hematology,,24,Protect from light,PVC/Alu blister,True,2026-02-28T06:26:33.562547
1066314150511132779,PROD-00473,Canagliflozin 5% Metered-Dose Inhaler,Canagliflozin,CANABRAND-36,Canagliflozin,INH,Metered-Dose Inhaler,INHALATION,5%,,mg,Immunology,NDA-303974,60,Store at -20C,Prefilled syringe,True,2026-02-28T06:26:33.562552
249905095817833262,PROD-00474,Acetaminophen 200 mg Hard Gelatin Capsule,Acetaminophen,ACETBRAND-72,Acetaminophen,CAP,Hard Gelatin Capsule,NASAL,200 mg,200.0,mg,Cardiology,NDA-456480,24,Protect from light,PVC/Alu blister,True,2026-02-28T06:26:33.562558
369406804078229019,PROD-00475,Adalimumab 100 IU/mL Metered-Dose Inhaler,Adalimumab,ADALBRAND-49,Adalimumab,INH,Metered-Dose Inhaler,TOPICAL,100 IU/mL,100.0,IU/mL,Ophthalmology,NDA-355090,48,Store at -20C,Amber glass bottle,True,2026-02-28T06:26:33.562564
824337613294164925,PROD-00476,Dapagliflozin 100 IU/mL Lyophilized Powder,Dapagliflozin,DAPABRAND-34,Dapagliflozin,LYOPH,Lyophilized Powder,ORAL,100 IU/mL,100.0,IU/mL,Cardiology,NDA-926965,36,Store in dry place,Amber glass bottle,True,2026-02-28T06:26:33.562569
141373532439614474,PROD-00477,Metoprolol 5 mg/mL Transdermal Patch,Metoprolol,METOBRAND-67,Metoprolol,PATCH,Transdermal Patch,NASAL,5 mg/mL,5.0,mg/mL,Pain,,48,Store below 30C,PVC/Alu blister,True,2026-02-28T06:26:33.562617
671862441661679502,PROD-00478,Omeprazole 5 mg/mL Solution for Injection,Omeprazole,OMEPBRAND-23,Omeprazole,INJ,Solution for Injection,IV,5 mg/mL,5.0,mg/mL,Gastroenterology,NDA-329183,48,Store below 30C,Amber glass bottle,True,2026-02-28T06:26:33.562623
783719879712431805,PROD-00479,Semaglutide 250 mg Lyophilized Powder,Semaglutide,SEMABRAND-31,Semaglutide,LYOPH,Lyophilized Powder,OPHTHALMIC,250 mg,250.0,mg,Hematology,NDA-378297,36,Store below 30C,Glass vial,True,2026-02-28T06:26:33.562629
1041009993852935315,PROD-00480,Sertraline 300 IU/mL Metered-Dose Inhaler,Sertraline,,Sertraline,INH,Metered-Dose Inhaler,INHALATION,300 IU/mL,300.0,IU/mL,Cardiology,,24,Store in dry place,Amber glass bottle,True,2026-02-28T06:26:33.562639
932090591830976484,PROD-00481,Sitagliptin 5 mg Oral Suspension,Sitagliptin,SITABRAND-48,Sitagliptin,SUS,Oral Suspension,ORAL,5 mg,5.0,mg,Ophthalmology,NDA-702427,48,Store at -20C,Glass vial,True,2026-02-28T06:26:33.562646
752499890520811763,PROD-00482,Vildagliptin 2% Lyophilized Powder,Vildagliptin,VILDBRAND-97,Vildagliptin,LYOPH,Lyophilized Powder,TOPICAL,2%,,mg,Ophthalmology,,60,Store at -20C,Prefilled syringe,True,2026-02-28T06:26:33.562651
1140615337798351531,PROD-00483,Metformin 10 mg/mL Oral Solution,Metformin,METFBRAND-23,Metformin,SOL,Oral Solution,NASAL,10 mg/mL,10.0,mg/mL,Gastroenterology,NDA-832162,60,Store at 2-8C,Amber glass bottle,True,2026-02-28T06:26:33.562656
6525668232609265,PROD-00484,Acetaminophen 250 mg Film-Coated Tablet,Acetaminophen,ACETBRAND-42,Acetaminophen,TAB,Film-Coated Tablet,NASAL,250 mg,250.0,mg,Infectious Disease,NDA-372315,36,Protect from light,PVC/Alu blister,True,2026-02-28T06:26:33.562665
590880060653402159,PROD-00485,Sertraline 1% Hard Gelatin Capsule,Sertraline,SERTBRAND-64,Sertraline,CAP,Hard Gelatin Capsule,INHALATION,1%,,mg,Respiratory,NDA-834750,48,Store at 2-8C,LDPE bag,True,2026-02-28T06:26:33.562671
96355541728054069,PROD-00486,Tamsulosin 0.5% Hard Gelatin Capsule,Tamsulosin,TAMSBRAND-74,Tamsulosin,CAP,Hard Gelatin Capsule,IM,0.5%,,mg,Dermatology,NDA-204721,48,Store below 30C,Prefilled syringe,True,2026-02-28T06:26:33.562677
245745394246133660,PROD-00487,Furosemide 20 mg/mL Metered-Dose Inhaler,Furosemide,,Furosemide,INH,Metered-Dose Inhaler,SC,20 mg/mL,20.0,mg/mL,Hematology,,24,Store below 30C,Alu/Alu blister,True,2026-02-28T06:26:33.562682
426300725095577850,PROD-00488,Sitagliptin 2% Extended-Release Tablet,Sitagliptin,SITABRAND-39,Sitagliptin,TAB,Extended-Release Tablet,INHALATION,2%,,mg,Endocrinology,NDA-695417,24,Store at -20C,HDPE bottle,True,2026-02-28T06:26:33.562687
830906308553759581,PROD-00489,Dulaglutide 10 mg Extended-Release Tablet,Dulaglutide,DULABRAND-61,Dulaglutide,TAB,Extended-Release Tablet,SC,10 mg,10.0,mg,Dermatology,,48,Store at 2-8C,PVC/Alu blister,True,2026-02-28T06:26:33.562692
581644705723486982,PROD-00490,Fluoxetine 5% Oral Solution,Fluoxetine,FLUOBRAND-53,Fluoxetine,SOL,Oral Solution,TOPICAL,5%,,mg,Cardiology,NDA-812597,36,Protect from light,Prefilled syringe,True,2026-02-28T06:26:33.562700
542318124141554012,PROD-00491,Insulin Glargine 5% Topical Cream,Insulin Glargine,INSUBRAND-37,Insulin Glargine,CRM,Topical Cream,IM,5%,,mg,Infectious Disease,NDA-635239,60,Store in dry place,Alu/Alu blister,True,2026-02-28T06:26:33.562705
246662755273259755,PROD-00492,Omeprazole 300 IU/mL Solution for Injection,Omeprazole,OMEPBRAND-19,Omeprazole,INJ,Solution for Injection,TOPICAL,300 IU/mL,300.0,IU/mL,CNS,NDA-453777,60,Store in dry place,Prefilled syringe,True,2026-02-28T06:26:33.562711
775407008753569108,PROD-00493,Nivolumab 25 mg Solution for Injection,Nivolumab,,Nivolumab,INJ,Solution for Injection,IV,25 mg,25.0,mg,Immunology,NDA-784733,48,Store in dry place,PVC/Alu blister,True,2026-02-28T06:26:33.562716
822966841413810828,PROD-00494,Rituximab 20 mg/mL Topical Cream,Rituximab,RITUBRAND-47,Rituximab,CRM,Topical Cream,TOPICAL,20 mg/mL,20.0,mg/mL,Hematology,NDA-572161,60,Store below 30C,Glass vial,True,2026-02-28T06:26:33.562728
944018692056929251,PROD-00495,Ibuprofen 500 mg Extended-Release Tablet,Ibuprofen,IBUPBRAND-90,Ibuprofen,TAB,Extended-Release Tablet,TOPICAL,500 mg,500.0,mg,Hematology,,36,Store at -20C,HDPE bottle,True,2026-02-28T06:26:33.562737
424122628188838160,PROD-00496,Losartan 1% Immediate-Release Tablet,Losartan,,Losartan,TAB,Immediate-Release Tablet,ORAL,1%,,mg,Respiratory,NDA-187295,24,Store at 2-8C,Prefilled syringe,True,2026-02-28T06:26:33.562742
